date_3d,hour_3d,minute_bin,wspd_mps_3d,wspd_mph_3d,wdr_cos_3d,wdr_sin_3d,welv_3d,temp_C_3d,temp_F_3d,wdr_3d,time_utc,forecast_period,wspd_mps_nam,wdr_nam,welv_nam,temp_C_nam,kinetic_e,time_local,date_nam,hour_nam,hour_forecasted,days_to_add,date_forecasted,wdr_cos_nam,wdr_sin_nam,temp_F_nam,wspd_mph_nam,welv_diff,wspd_mps_diff,wspd_mph_diff,wdr_diff,temp_C_diff,temp_F_diff,wdr_nam_by10,wspd_mps_nam_by1,wspd_mph_nam_by1,kinetic_e_by1,temp_F_nam_by1,wdr_3d_corr
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-10 06:00:00,72.0,2.710111843959763,142.82802271044952,0.3204596696002607,-0.3245898437499477,0.4,2024-02-10 00:00:00,2024-02-10,0.0,0.0,3 days,2024-02-13,-0.7968255252564791,0.6042094688928138,31.415738281250093,6.062357588227353,2.6311818918224827,1.9574592073255894,4.378718799234905,30.311019361113196,2.559521267361163,4.607138281250094,140.0,3.0,6.0,0.0,31.0,112.51700334933632
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-11 06:00:00,48.0,0.9163304652168216,160.5125566103026,-0.1495392529358346,-2.116679687499982,0.1,2024-02-11 00:00:00,2024-02-11,0.0,0.0,2 days,2024-02-13,-0.9427146236274792,0.33360026738433574,28.189976562500032,2.0497762708621172,2.1611829692863873,0.16367782858264812,0.3661374818696692,47.995553260966275,0.767431423611129,1.3813765625000336,160.0,1.0,2.0,0.0,28.0,112.51700334933632
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-12 06:00:00,24.0,3.2168835470130075,163.56048379712723,-0.0333879027456599,-2.0926367187499864,0.4,2024-02-12 00:00:00,2024-02-12,0.0,0.0,1 days,2024-02-13,-0.9591190189256119,0.2830030168305131,28.233253906250024,7.195975481655277,2.2773343194765623,2.4642309103788342,5.51233669266283,51.04348044779091,0.7914743923611245,1.4246539062500254,160.0,3.0,7.0,0.0,28.0,112.51700334933632
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-12 18:00:00,12.0,3.394026556215562,158.42403027011318,-0.1043239250776155,-2.7064843749999454,0.2,2024-02-12 12:00:00,2024-02-12,12.0,0.0,1 days,2024-02-13,-0.9299307982457976,0.36773456524228687,27.1283281250001,7.59223376466084,2.206398297144607,2.6413739195813886,5.908594975668391,45.90702692077686,0.17762673611116542,0.3197281250001005,160.0,3.0,8.0,0.0,27.0,112.51700334933632
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-13 00:00:00,6.0,3.1549187128183593,175.16021338362978,0.111250715785286,-2.0053466796874773,0.2,2024-02-12 18:00:00,2024-02-12,18.0,0.0,1 days,2024-02-13,-0.9964345124807672,0.08436979517111437,28.39037597656254,7.057363865451901,2.4219729380075083,2.402266076184186,5.373725076459452,62.64321003429346,0.8787644314236336,1.5817759765625432,180.0,3.0,7.0,0.0,28.0,112.51700334933632
2024-02-13,0.0,"[0, 15)",0.7526526366341735,1.683638788992448,-0.36703073107302453,0.8853473375763924,-2.310722222222222,-2.884111111111111,26.8086,112.51700334933632,2024-02-13 06:00:00,0.0,3.2447732753590692,169.87061362750316,-0.1332028325175122,-3.509765625,0.2,2024-02-13 00:00:00,2024-02-13,0.0,0.0,0 days,2024-02-13,-0.9844131068321638,0.1758716438117499,25.682421875,7.258363130581717,2.17751938970471,2.492120638724896,5.574724341589269,57.35361027816684,-0.6256545138888892,-1.1261781249999991,170.0,3.0,7.0,0.0,26.0,112.51700334933632
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-10 06:00:00,72.0,2.710111843959763,142.82802271044952,0.3204596696002607,-0.3245898437499477,0.4,2024-02-10 00:00:00,2024-02-10,0.0,0.0,3 days,2024-02-13,-0.7968255252564791,0.6042094688928138,31.415738281250093,6.062357588227353,3.368181891822483,1.638830939214479,3.6659664811664374,-24.037886331945344,2.5050768229167186,4.509138281250092,140.0,3.0,6.0,0.0,31.0,166.86590904239486
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-11 06:00:00,48.0,0.9163304652168216,160.5125566103026,-0.1495392529358346,-2.116679687499982,0.1,2024-02-11 00:00:00,2024-02-11,0.0,0.0,2 days,2024-02-13,-0.9427146236274792,0.33360026738433574,28.189976562500032,2.0497762708621172,2.8981829692863874,-0.1549504395284622,-0.34661483619879796,-6.353352432092265,0.7129869791666845,1.283376562500031,160.0,1.0,2.0,0.0,28.0,166.86590904239486
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-12 06:00:00,24.0,3.2168835470130075,163.56048379712723,-0.0333879027456599,-2.0926367187499864,0.4,2024-02-12 00:00:00,2024-02-12,0.0,0.0,1 days,2024-02-13,-0.9591190189256119,0.2830030168305131,28.233253906250024,7.195975481655277,3.0143343194765624,2.1456026422677237,4.799584374594362,-3.305425245267628,0.73702994791668,1.3266539062500229,160.0,3.0,7.0,0.0,28.0,166.86590904239486
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-12 18:00:00,12.0,3.394026556215562,158.42403027011318,-0.1043239250776155,-2.7064843749999454,0.2,2024-02-12 12:00:00,2024-02-12,12.0,0.0,1 days,2024-02-13,-0.9299307982457976,0.36773456524228687,27.1283281250001,7.59223376466084,2.943398297144607,2.322745651470278,5.195842657599925,-8.441878772281683,0.1231822916667209,0.22172812500009798,160.0,3.0,8.0,0.0,27.0,166.86590904239486
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-13 00:00:00,6.0,3.1549187128183593,175.16021338362978,0.111250715785286,-2.0053466796874773,0.2,2024-02-12 18:00:00,2024-02-12,18.0,0.0,1 days,2024-02-13,-0.9964345124807672,0.08436979517111437,28.39037597656254,7.057363865451901,3.1589729380075084,2.0836378080730755,4.660972758390986,8.29430434123492,0.8243199869791891,1.4837759765625407,180.0,3.0,7.0,0.0,28.0,166.86590904239486
2024-02-13,0.0,"[15, 30)",1.0712809047452838,2.396391107060915,-0.9217802174757207,0.21508321534427677,-3.047722222222222,-2.8296666666666663,26.9066,166.86590904239486,2024-02-13 06:00:00,0.0,3.2447732753590692,169.87061362750316,-0.1332028325175122,-3.509765625,0.2,2024-02-13 00:00:00,2024-02-13,0.0,0.0,0 days,2024-02-13,-0.9844131068321638,0.1758716438117499,25.682421875,7.258363130581717,2.91451938970471,2.1734923706137854,4.861972023520802,3.0047045851083,-0.6800989583333337,-1.2241781250000017,170.0,3.0,7.0,0.0,26.0,166.86590904239486
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-10 06:00:00,72.0,2.710111843959763,142.82802271044952,0.3204596696002607,-0.3245898437499477,0.4,2024-02-10 00:00:00,2024-02-10,0.0,0.0,3 days,2024-02-13,-0.7968255252564791,0.6042094688928138,31.415738281250093,6.062357588227353,2.0189041140447053,2.042445220371369,4.56882741125753,-7.009012573395523,2.5133546006944965,4.5240382812500926,140.0,3.0,6.0,0.0,31.0,149.83703528384504
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-11 06:00:00,48.0,0.9163304652168216,160.5125566103026,-0.1495392529358346,-2.116679687499982,0.1,2024-02-11 00:00:00,2024-02-11,0.0,0.0,2 days,2024-02-13,-0.9427146236274792,0.33360026738433574,28.189976562500032,2.0497762708621172,1.54890519150861,0.24866384162842747,0.5562460938922946,10.675521326457556,0.7212647569444623,1.2982765625000319,160.0,1.0,2.0,0.0,28.0,149.83703528384504
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-12 06:00:00,24.0,3.2168835470130075,163.56048379712723,-0.0333879027456599,-2.0926367187499864,0.4,2024-02-12 00:00:00,2024-02-12,0.0,0.0,1 days,2024-02-13,-0.9591190189256119,0.2830030168305131,28.233253906250024,7.195975481655277,1.6650565416987848,2.5492169234246136,5.702445304685455,13.723448513282193,0.7453077256944578,1.3415539062500237,160.0,3.0,7.0,0.0,28.0,149.83703528384504
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-12 18:00:00,12.0,3.394026556215562,158.42403027011318,-0.1043239250776155,-2.7064843749999454,0.2,2024-02-12 12:00:00,2024-02-12,12.0,0.0,1 days,2024-02-13,-0.9299307982457976,0.36773456524228687,27.1283281250001,7.59223376466084,1.594120519366829,2.726359932627168,6.098703587691017,8.586994986268138,0.13146006944449873,0.23662812500009878,160.0,3.0,8.0,0.0,27.0,149.83703528384504
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-13 00:00:00,6.0,3.1549187128183593,175.16021338362978,0.111250715785286,-2.0053466796874773,0.2,2024-02-12 18:00:00,2024-02-12,18.0,0.0,1 days,2024-02-13,-0.9964345124807672,0.08436979517111437,28.39037597656254,7.057363865451901,1.8096951602297306,2.4872520892299654,5.563833688482078,25.32317809978474,0.8325977647569669,1.4986759765625415,180.0,3.0,7.0,0.0,28.0,149.83703528384504
2024-02-13,0.0,"[30, 45)",0.6676666235883941,1.4935301769698226,-0.8045214099435933,0.46754671506322004,-1.6984444444444446,-2.837944444444444,26.8917,149.83703528384504,2024-02-13 06:00:00,0.0,3.2447732753590692,169.87061362750316,-0.1332028325175122,-3.509765625,0.2,2024-02-13 00:00:00,2024-02-13,0.0,0.0,0 days,2024-02-13,-0.9844131068321638,0.1758716438117499,25.682421875,7.258363130581717,1.5652416119269326,2.5771066517706753,5.7648329536118945,20.03357834365812,-0.6718211805555558,-1.2092781250000009,170.0,3.0,7.0,0.0,26.0,149.83703528384504
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-10 06:00:00,72.0,2.710111843959763,142.82802271044952,0.3204596696002607,-0.3245898437499477,0.4,2024-02-10 00:00:00,2024-02-10,0.0,0.0,3 days,2024-02-13,-0.7968255252564791,0.6042094688928138,31.415738281250093,6.062357588227353,3.070404114044705,1.725597786472127,3.860058712470961,-15.098505685033416,2.46818793402783,4.44273828125009,140.0,3.0,6.0,0.0,31.0,157.92652839548293
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-11 06:00:00,48.0,0.9163304652168216,160.5125566103026,-0.1495392529358346,-2.116679687499982,0.1,2024-02-11 00:00:00,2024-02-11,0.0,0.0,2 days,2024-02-13,-0.9427146236274792,0.33360026738433574,28.189976562500032,2.0497762708621172,2.60040519150861,-0.06818359227081416,-0.1525226048942745,2.586028214819663,0.676098090277796,1.2169765625000295,160.0,1.0,2.0,0.0,28.0,157.92652839548293
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-12 06:00:00,24.0,3.2168835470130075,163.56048379712723,-0.0333879027456599,-2.0926367187499864,0.4,2024-02-12 00:00:00,2024-02-12,0.0,0.0,1 days,2024-02-13,-0.9591190189256119,0.2830030168305131,28.233253906250024,7.195975481655277,2.7165565416987847,2.2323694895253716,4.9936766058988855,5.6339554016443,0.7001410590277914,1.2602539062500213,160.0,3.0,7.0,0.0,28.0,157.92652839548293
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-12 18:00:00,12.0,3.394026556215562,158.42403027011318,-0.1043239250776155,-2.7064843749999454,0.2,2024-02-12 12:00:00,2024-02-12,12.0,0.0,1 days,2024-02-13,-0.9299307982457976,0.36773456524228687,27.1283281250001,7.59223376466084,2.645620519366829,2.409512498727926,5.389934888904448,0.4975018746302453,0.08629340277783237,0.1553281250000964,160.0,3.0,8.0,0.0,27.0,157.92652839548293
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-13 00:00:00,6.0,3.1549187128183593,175.16021338362978,0.111250715785286,-2.0053466796874773,0.2,2024-02-12 18:00:00,2024-02-12,18.0,0.0,1 days,2024-02-13,-0.9964345124807672,0.08436979517111437,28.39037597656254,7.057363865451901,2.8611951602297303,2.1704046553307235,4.855064989695509,17.233684988146848,0.7874310980903005,1.417375976562539,180.0,3.0,7.0,0.0,28.0,157.92652839548293
2024-02-13,0.0,"[45, 60)",0.9845140574876358,2.2022988757563917,-0.9073769208948818,0.36795825838775076,-2.7499444444444445,-2.792777777777778,26.973000000000003,157.92652839548293,2024-02-13 06:00:00,0.0,3.2447732753590692,169.87061362750316,-0.1332028325175122,-3.509765625,0.2,2024-02-13 00:00:00,2024-02-13,0.0,0.0,0 days,2024-02-13,-0.9844131068321638,0.1758716438117499,25.682421875,7.258363130581717,2.6167416119269324,2.2602592178714334,5.056064254825325,11.944085232020228,-0.7169878472222222,-1.2905781250000032,170.0,3.0,7.0,0.0,26.0,157.92652839548293
2024-02-13,1.0,"[0, 15)",1.1117350974347793,2.4868847088557553,-0.8776085164877154,0.41310691435454333,-3.0777222222222225,-2.75,27.05,154.7927475210884,2024-02-13 06:00:00,1.0,2.591814445434674,175.2798315248958,-0.1007761394315672,-2.7370703124999523,0.3,2024-02-13 00:00:00,2024-02-13,0.0,1.0,0 days,2024-02-13,-0.9966084822018488,0.08228932618102486,27.073273437500085,5.79773340557064,2.976946082790655,1.4800793479998946,3.310848696714885,20.48708400380741,0.012929687500047748,0.023273437500083816,180.0,3.0,6.0,0.0,27.0,154.7927475210884
2024-02-13,1.0,"[15, 30)",0.9225891093302625,2.063776482225238,-0.9112405306258802,0.2886131139751992,-1.8744444444444444,-2.7476666666666665,27.0542,162.4256775172706,2024-02-13 06:00:00,1.0,2.591814445434674,175.2798315248958,-0.1007761394315672,-2.7370703124999523,0.3,2024-02-13 00:00:00,2024-02-13,0.0,1.0,0 days,2024-02-13,-0.9966084822018488,0.08228932618102486,27.073273437500085,5.79773340557064,1.7736683050128772,1.6692253361044114,3.7339569233454024,12.854154007625198,0.010596354166714228,0.019073437500082946,180.0,3.0,6.0,0.0,27.0,162.4256775172706
2024-02-13,1.0,"[30, 45)",1.1357811647108191,2.54067431858822,-0.8547546387423846,0.4766881341258417,-3.1055555555555556,-2.7112222222222226,27.1198,150.85202800341597,2024-02-13 06:00:00,1.0,2.591814445434674,175.2798315248958,-0.1007761394315672,-2.7370703124999523,0.3,2024-02-13 00:00:00,2024-02-13,0.0,1.0,0 days,2024-02-13,-0.9966084822018488,0.08228932618102486,27.073273437500085,5.79773340557064,3.0047794161239882,1.4560332807238547,3.2570590869824203,24.42780352147983,-0.025848090277729607,-0.046526562499916935,180.0,3.0,6.0,0.0,27.0,150.85202800341597
2024-02-13,1.0,"[45, 60)",1.5501876417374905,3.467676743308262,-0.6676579491199622,0.7308060963830191,-4.409,-2.445388888888889,27.598300000000002,132.41454475501928,2024-02-13 06:00:00,1.0,2.591814445434674,175.2798315248958,-0.1007761394315672,-2.7370703124999523,0.3,2024-02-13 00:00:00,2024-02-13,0.0,1.0,0 days,2024-02-13,-0.9966084822018488,0.08228932618102486,27.073273437500085,5.79773340557064,4.308223860568432,1.0416268036971834,2.330056662262378,42.86528676987652,-0.2916814236110632,-0.5250265624999173,180.0,3.0,6.0,0.0,27.0,132.41454475501928
2024-02-13,2.0,"[0, 15)",1.5907490220963771,3.5584101174882696,-0.5166000936347371,0.8432053246501077,-3.0092222222222222,-2.2635,27.925700000000003,121.49423010738792,2024-02-13 06:00:00,2.0,2.279080199202115,180.82725933222292,-0.2352037132974161,-2.4111328125,0.3,2024-02-13 00:00:00,2024-02-13,0.0,2.0,0 days,2024-02-13,-0.9998957681262602,-0.014437897464522535,27.6599609375,5.098165660803179,2.774018508924806,0.6883311771057377,1.5397555433149095,59.333029224835,-0.14763281249999993,-0.26573906250000334,180.0,2.0,5.0,0.0,28.0,121.49423010738792
2024-02-13,2.0,"[15, 30)",1.3365268310517797,2.9897303294529687,-0.5474042327978503,0.818564883126865,-3.4894444444444446,-2.2305,27.985100000000003,123.77209262235993,2024-02-13 06:00:00,2.0,2.279080199202115,180.82725933222292,-0.2352037132974161,-2.4111328125,0.3,2024-02-13 00:00:00,2024-02-13,0.0,2.0,0 days,2024-02-13,-0.9998957681262602,-0.014437897464522535,27.6599609375,5.098165660803179,3.2542407311470285,0.9425533681503351,2.1084353313502104,57.05516670986299,-0.18063281249999985,-0.32513906250000346,180.0,2.0,5.0,0.0,28.0,123.77209262235993
2024-02-13,2.0,"[30, 45)",0.9333605087195503,2.0878714563751113,-0.5537121359174625,0.8027952802299356,-2.2843333333333335,-2.3355555555555556,27.796,124.59520112672716,2024-02-13 06:00:00,2.0,2.279080199202115,180.82725933222292,-0.2352037132974161,-2.4111328125,0.3,2024-02-13 00:00:00,2024-02-13,0.0,2.0,0 days,2024-02-13,-0.9998957681262602,-0.014437897464522535,27.6599609375,5.098165660803179,2.0491296200359175,1.3457196904825643,3.010294204428068,56.23205820549576,-0.0755772569444444,-0.13603906250000009,180.0,2.0,5.0,0.0,28.0,124.59520112672716
2024-02-13,2.0,"[45, 60)",0.779294976388461,1.743236104482404,-0.5128652974546093,0.8020066849094145,-1.2958888888888889,-2.2618888888888886,27.9286,122.59800348902336,2024-02-13 06:00:00,2.0,2.279080199202115,180.82725933222292,-0.2352037132974161,-2.4111328125,0.3,2024-02-13 00:00:00,2024-02-13,0.0,2.0,0 days,2024-02-13,-0.9998957681262602,-0.014437897464522535,27.6599609375,5.098165660803179,1.0606851755914728,1.499785222813654,3.354929556320775,58.22925584319957,-0.14924392361111138,-0.26863906250000014,180.0,2.0,5.0,0.0,28.0,122.59800348902336
2024-02-13,3.0,"[0, 15)",1.2933884724446278,2.8932324095502864,-0.8141771326084638,0.4865094847453197,-2.6323333333333334,-2.037388888888889,28.332700000000003,149.13967857153057,2024-02-13 06:00:00,3.0,2.2676432748755597,182.67990345115427,0.0227037758878924,-2.182109374999982,0.3,2024-02-13 00:00:00,2024-02-13,0.0,3.0,0 days,2024-02-13,-0.9989063361489385,-0.0467560862509234,28.072203125000033,5.072581947300135,2.655037109221226,0.9742548024309319,2.1793495377498484,33.54022487962371,-0.14472048611109267,-0.2604968749999692,180.0,2.0,5.0,0.0,28.0,149.13967857153057
2024-02-13,3.0,"[15, 30)",1.8121666747865082,4.053708121496932,-0.9871962493208618,0.09216620988751038,-2.7921666666666667,-1.9145,28.553900000000002,174.6662362077317,2024-02-13 06:00:00,3.0,2.2676432748755597,182.67990345115427,0.0227037758878924,-2.182109374999982,0.3,2024-02-13 00:00:00,2024-02-13,0.0,3.0,0 days,2024-02-13,-0.9989063361489385,-0.0467560862509234,28.072203125000033,5.072581947300135,2.814870442554559,0.45547660008905155,1.0188738258032028,8.01366724342256,-0.2676093749999817,-0.4816968749999688,180.0,2.0,5.0,0.0,28.0,174.6662362077317
2024-02-13,3.0,"[30, 45)",1.5266520284882845,3.415028988606584,-0.9615321666178263,0.1731190826364832,-2.7580555555555555,-1.7592222222222225,28.833399999999997,169.79352753560204,2024-02-13 06:00:00,3.0,2.2676432748755597,182.67990345115427,0.0227037758878924,-2.182109374999982,0.3,2024-02-13 00:00:00,2024-02-13,0.0,3.0,0 days,2024-02-13,-0.9989063361489385,-0.0467560862509234,28.072203125000033,5.072581947300135,2.780759331443448,0.7409912463872752,1.6575529586935507,12.886375915552236,-0.42288715277775935,-0.761196874999964,180.0,2.0,5.0,0.0,28.0,169.79352753560204
2024-02-13,3.0,"[45, 60)",1.70767562472436,3.81996791197091,-0.9763801667991641,0.16203832143782182,-3.7303333333333337,-1.545388888888889,29.2183,170.5771758785121,2024-02-13 06:00:00,3.0,2.2676432748755597,182.67990345115427,0.0227037758878924,-2.182109374999982,0.3,2024-02-13 00:00:00,2024-02-13,0.0,3.0,0 days,2024-02-13,-0.9989063361489385,-0.0467560862509234,28.072203125000033,5.072581947300135,3.7530371092212262,0.5599676501511996,1.2526140353292248,12.10272757264218,-0.6367204861110929,-1.1460968749999658,180.0,2.0,5.0,0.0,28.0,170.5771758785121
2024-02-13,4.0,"[0, 15)",1.8464494113582794,4.13039654624379,-0.9767019203240896,-0.09467875666137009,-3.0486666666666666,-1.2575555555555555,29.7364,185.5367933553041,2024-02-13 06:00:00,4.0,2.3859722533570435,194.50280698660112,0.175516809036694,-1.828281249999975,0.4,2024-02-13 00:00:00,2024-02-13,0.0,4.0,0 days,2024-02-13,-0.9681353728098698,-0.25042743442820786,28.709093750000044,5.337276772424505,3.2241834757033607,0.5395228419987641,1.206880226180715,8.966013631297017,-0.5707256944444195,-1.0273062499999561,190.0,2.0,5.0,0.0,29.0,185.5367933553041
2024-02-13,4.0,"[15, 30)",2.230290684889273,4.9890264446562105,-0.7947784994788946,-0.5648105674676714,-2.530222222222222,-0.6926111111111111,30.7533,215.39956350389218,2024-02-13 06:00:00,4.0,2.3859722533570435,194.50280698660112,0.175516809036694,-1.828281249999975,0.4,2024-02-13 00:00:00,2024-02-13,0.0,4.0,0 days,2024-02-13,-0.9681353728098698,-0.25042743442820786,28.709093750000044,5.337276772424505,2.7057390312589162,0.1556815684677706,0.34825032776829445,-20.896756517291067,-1.135670138888864,-2.044206249999956,190.0,2.0,5.0,0.0,29.0,215.39956350389218
2024-02-13,4.0,"[30, 45)",2.8225301980675037,6.313830701265123,-0.5550168720829071,-0.7916866929903893,-2.7573333333333334,-0.251,31.5482,234.967384954699,2024-02-13 06:00:00,4.0,2.3859722533570435,194.50280698660112,0.175516809036694,-1.828281249999975,0.4,2024-02-13 00:00:00,2024-02-13,0.0,4.0,0 days,2024-02-13,-0.9681353728098698,-0.25042743442820786,28.709093750000044,5.337276772424505,2.9328501423700275,-0.43655794471046017,-0.9765539288406178,-40.4645779680979,-1.577281249999975,-2.8391062499999578,190.0,2.0,5.0,0.0,29.0,234.967384954699
2024-02-13,4.0,"[45, 60)",3.0117403434640524,6.737082443908479,-0.08350706133289848,-0.9911155447673383,-3.3555555555555556,0.3665555555555556,32.659800000000004,265.1838832512709,2024-02-13 06:00:00,4.0,2.3859722533570435,194.50280698660112,0.175516809036694,-1.828281249999975,0.4,2024-02-13 00:00:00,2024-02-13,0.0,4.0,0 days,2024-02-13,-0.9681353728098698,-0.25042743442820786,28.709093750000044,5.337276772424505,3.5310723645922497,-0.6257680901070088,-1.399805671483974,-70.6810762646698,-2.1948368055555307,-3.9507062499999606,190.0,2.0,5.0,0.0,29.0,265.1838832512709
2024-02-13,5.0,"[0, 15)",3.838679026561998,8.586894661677597,-0.021803597890309192,-0.9941296828584584,-4.063944444444444,0.42438888888888887,32.7639,268.74357047379596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.74357047379596
2024-02-13,5.0,"[15, 30)",4.185792701291749,9.363367125227567,0.010549924678000588,-0.9930941684017798,-3.630388888888889,0.19722222222222222,32.355,270.6086466320588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6086466320588
2024-02-13,5.0,"[30, 45)",4.119234976589427,9.214481488531952,0.25910090359632,-0.9546528150657461,-1.735277777777778,-0.037611111111111116,31.9323,285.1847670006831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1847670006831
2024-02-13,5.0,"[45, 60)",3.290362701024052,7.360343940428743,0.13456853814559608,-0.9783541570556405,-2.3259444444444446,-0.20883333333333334,31.6241,277.83165384134423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.83165384134423
2024-02-13,6.0,"[0, 15)",4.298710269889303,9.615956951126178,0.050429653611983385,-0.9897415416785998,-3.4133888888888886,-0.24588888888888888,31.5574,272.91683196514725,2024-02-10 12:00:00,72.0,1.0027105009475452,132.96568418681798,0.4609578353867929,-0.0056640624999886,0.0,2024-02-10 06:00:00,2024-02-10,6.0,6.0,3 days,2024-02-13,-0.681560212538997,0.73176203555787,31.98980468750002,2.2430032279896017,3.8743467242756813,-3.2959997689417575,-7.372953723136575,-139.95114777832927,0.24022482638890028,0.4324046875000178,130.0,1.0,2.0,0.0,32.0,272.91683196514725
2024-02-13,6.0,"[0, 15)",4.298710269889303,9.615956951126178,0.050429653611983385,-0.9897415416785998,-3.4133888888888886,-0.24588888888888888,31.5574,272.91683196514725,2024-02-11 12:00:00,48.0,3.17367761259744,265.70412033903204,0.0083224891160609,-0.5071289062499886,1.0,2024-02-11 06:00:00,2024-02-11,6.0,6.0,2 days,2024-02-13,-0.07490701557695491,-0.9971905229279677,31.08716796875002,7.099326398723718,3.4217113780049493,-1.1250326572918627,-2.51663055240246,-7.212711626115208,-0.26124001736109975,-0.4702320312499815,270.0,3.0,7.0,1.0,31.0,272.91683196514725
2024-02-13,6.0,"[0, 15)",4.298710269889303,9.615956951126178,0.050429653611983385,-0.9897415416785998,-3.4133888888888886,-0.24588888888888888,31.5574,272.91683196514725,2024-02-12 12:00:00,24.0,3.4085167416187088,254.9846641275581,-0.1655978828179485,-1.048852539062466,1.1,2024-02-12 06:00:00,2024-02-12,6.0,6.0,1 days,2024-02-13,-0.2590775769526197,-0.9658565158036464,30.11206542968756,7.624647439996555,3.24779100607094,-0.890193528270594,-1.9913095111296224,-17.932167837589162,-0.8029636501735771,-1.4453345703124398,250.0,3.0,8.0,1.0,30.0,272.91683196514725
2024-02-13,6.0,"[0, 15)",4.298710269889303,9.615956951126178,0.050429653611983385,-0.9897415416785998,-3.4133888888888886,-0.24588888888888888,31.5574,272.91683196514725,2024-02-13 00:00:00,12.0,2.899113891202358,218.63540270711775,0.1764117957618657,-1.0175048828124886,0.5,2024-02-12 18:00:00,2024-02-12,18.0,6.0,1 days,2024-02-13,-0.7811348319171003,-0.6243623742393862,30.16849121093752,6.485143827786203,3.589800684650754,-1.3995963786869448,-3.1308131233399745,-54.281429258029505,-0.7716159939235998,-1.38890878906248,220.0,3.0,6.0,0.0,30.0,272.91683196514725
